OrderID,OrderDate,ShipDate,OrderStatus,CustomerID,Segment,Region,Country,City,Channel,Category,Subcategory,ProductName,Quantity,UnitPrice,UnitCost,Discount,SalesAmount,CostAmount,Profit
ORD100148,2023-07-20,2023-07-23,Completed,CUST11355,Consumer,West,UK,London,Retail,Office Supplies,Writing,Pen Pack,1,7.94,3.57,0.0,7.94,3.57,4.37
ORD100149,2025-04-19,2025-04-28,Completed,CUST11940,Corporate,South,India,Delhi,Online,Electronics,Smartphone,Phone B,1,490.45,295.67,0.0,490.45,295.67,194.78
ORD100150,2025-02-18,2025-02-25,Cancelled,CUST12852,Consumer,Central,Mexico,Guadalajara,Online,Office Supplies,Paper,Copy Paper (500),2,32.79,13.52,0.05,0.0,27.04,0.0
ORD100151,2025-07-18,2025-07-26,Completed,CUST11620,Consumer,South,India,Delhi,Online,Office Supplies,Paper,Copy Paper (500),5,28.91,13.15,0.0,144.55,65.75,78.8
ORD100152,2023-02-02,2023-02-07,Completed,CUST12068,Corporate,South,Australia,Brisbane,Online,Office Supplies,Printer,Laser Printer,3,212.61,94.14,0.05,605.94,282.42,323.52
ORD100153,2023-02-17,2023-02-21,Returned,CUST10123,Home Office,South,Australia,Brisbane,Online,Accessories,Phone Case,Case A,2,19.27,11.05,0.0,-38.54,22.1,-16.44
ORD100154,2024-05-17,2024-05-25,Completed,CUST10738,Consumer,West,UK,Birmingham,Online,Furniture,Chair,Ergonomic Chair,1,265.3,141.39,0.15,225.5,141.39,84.11
ORD100155,2024-02-11,2024-02-12,Completed,CUST12528,Corporate,East,China,Beijing,Online,Electronics,Laptop,LAPTOP B,1,841.8,544.48,0.0,841.8,544.48,297.32
ORD100156,2024-07-27,2024-08-01,Completed,CUST11136,Corporate,Central,Mexico,Mexico City,Online,Furniture,Storage,Bookshelf,1,145.44,79.5,0.0,145.44,79.5,65.94
ORD100157,2024-12-28,2025-01-06,Returned,CUST12948,Corporate,South,Australia,Melbourne,Retail,Accessories,Phone Case,Case A,2,17.67,10.54,0.05,-33.57,21.08,-12.49
ORD100158,2025-03-15,2025-03-22,Completed,CUST11692,Corporate,East,Japan,Nagoya,Partner,Office Supplies,Printer,Laser Printer,1,239.79,107.11,0.0,239.79,107.11,132.68
ORD100159,2023-04-09,2023-04-18,Completed,CUST12708,Home Office,North,USA,New York,Online,Furniture,Desk,Standing Desk,1,377.76,228.25,0.05,358.87,228.25,130.62
ORD100160,2024-11-14,2024-11-21,Completed,CUST10715,Consumer,East,China,Shanghai,Retail,Furniture,Desk,Standing Desk,2,412.91,221.31,0.05,784.53,442.62,341.91
ORD100161,2025-05-21,2025-05-24,Completed,CUST12094,Consumer,North,Canada,Vancouver,Partner,Office Supplies,Printer,Laser Printer,5,282.03,131.54,0.0,1410.15,657.7,752.45
ORD100162,2024-12-26,2024-12-29,Completed,CUST12303,Corporate,North,Canada,Toronto,Online,Office Supplies,Paper,Copy Paper (500),2,29.13,13.51,0.1,52.43,27.02,25.41
ORD100163,2024-06-30,2024-07-06,Completed,CUST12683,Consumer,Central,Mexico,Guadalajara,Partner,Office Supplies,Writing,Pen Pack,2,7.89,3.45,0.0,15.78,6.9,8.88
ORD100164,2025-01-08,2025-01-15,Returned,CUST12035,Consumer,East,China,Shenzhen,Online,Accessories,Charger,Fast Charger,10,34.87,19.14,0.0,-348.7,191.4,-157.3
ORD100165,2024-09-04,2024-09-12,Completed,CUST10012,Consumer,Central,Mexico,Guadalajara,Online,Electronics,Audio,Headphones A,1,208.28,132.54,0.0,208.28,132.54,75.74
ORD100166,2025-07-31,2025-08-02,Completed,CUST12189,Consumer,North,USA,New York,Online,Furniture,Chair,Ergonomic Chair,1,264.67,133.51,0.05,251.44,133.51,117.93
ORD100167,2024-04-06,2024-04-08,Completed,CUST10694,Consumer,South,India,Bengaluru,Retail,Electronics,Smartphone,Phone A,3,695.44,411.07,0.0,2086.32,1233.21,853.11
ORD100168,2024-10-04,2024-10-13,Completed,CUST11230,Consumer,Central,Brazil,Brasília,Online,Furniture,Chair,Ergonomic Chair,1,253.64,135.95,0.05,240.96,135.95,105.01
ORD100169,2025-02-07,2025-02-09,Completed,CUST10920,Consumer,South,India,Bengaluru,Online,Electronics,Smartphone,Phone B,1,485.35,316.73,0.0,485.35,316.73,168.62
ORD100170,2023-01-05,2023-01-13,Completed,CUST11685,Corporate,South,India,Mumbai,Retail,Furniture,Chair,Ergonomic Chair,1,267.0,145.28,0.0,267.0,145.28,121.72
ORD100171,2023-08-06,2023-08-11,Completed,CUST11271,Consumer,East,Japan,Tokyo,Online,Office Supplies,Writing,Pen Pack,2,8.66,3.58,0.0,17.32,7.16,10.16
ORD100172,2024-05-17,2024-05-18,Completed,CUST11403,Corporate,East,China,Shanghai,Online,Furniture,Storage,Bookshelf,1,154.83,79.99,0.0,154.83,79.99,74.84
ORD100173,2025-02-05,2025-02-08,Completed,CUST10840,Consumer,Central,Mexico,Guadalajara,Partner,Office Supplies,Writing,Pen Pack,1,9.7,4.4,0.0,9.7,4.4,5.3
ORD100174,2024-02-02,2024-02-09,Completed,CUST10018,Consumer,South,India,Delhi,Online,Accessories,Charger,Fast Charger,1,31.89,19.73,0.05,30.3,19.73,10.57
ORD100175,2025-05-20,2025-05-23,Completed,CUST12763,Consumer,Central,Brazil,Rio de Janeiro,Retail,Office Supplies,Paper,Copy Paper (500),1,31.39,13.54,0.0,31.39,13.54,17.85
ORD100176,2025-03-05,2025-03-06,Completed,CUST10137,Consumer,Central,Mexico,Mexico City,Online,Furniture,Storage,Bookshelf,5,136.8,75.13,0.0,684.0,375.65,308.35
ORD100177,2024-01-28,2024-01-30,Completed,CUST12316,Consumer,South,India,Delhi,Online,Electronics,Laptop,Laptop A,10,1349.86,886.45,0.0,13498.6,8864.5,4634.1
ORD100178,2023-07-26,2023-08-03,Completed,CUST10643,Consumer,Central,Mexico,Mexico City,Retail,Furniture,Storage,Bookshelf,4,156.92,93.76,0.1,564.91,375.04,189.87
ORD100179,2023-01-15,2023-01-16,Completed,CUST10128,Consumer,West,UK,Manchester,Retail,Furniture,Chair,Ergonomic Chair,10,255.09,151.39,0.0,2550.9,1513.9,1037.0
ORD100180,2025-05-07,2025-05-09,Completed,CUST11870,Consumer,Central,Brazil,Brasília,Online,Accessories,Charger,Fast Charger,1,29.98,18.52,0.0,29.98,18.52,11.46
ORD100181,2024-07-07,2024-07-09,Completed,CUST12625,Consumer,Central,Mexico,Guadalajara,Online,Furniture,Chair,Ergonomic Chair,4,245.84,121.37,0.1,885.02,485.48,399.54
ORD100182,2025-06-10,2025-06-11,Completed,CUST12877,Consumer,North,Canada,Vancouver,Retail,Furniture,Chair,Ergonomic Chair,1,239.7,141.58,0.0,239.7,141.58,98.12
ORD100183,2024-04-05,2024-04-08,Completed,CUST11984,Corporate,Central,Mexico,Mexico City,Online,Electronics,Laptop,Laptop A,3,1163.65,774.25,0.0,3490.95,2322.75,1168.2
ORD100184,2024-11-21,2024-11-23,Completed,CUST10311,Corporate,East,Japan,Osaka,Online,Office Supplies,Paper,Copy Paper (500),1,31.99,13.93,0.0,31.99,13.93,18.06
ORD100185,2024-07-28,2024-08-05,Completed,CUST11526,Corporate,East,China,Beijing,Retail,Electronics,Smartphone,Phone A,3,703.53,502.36,0.1,1899.53,1507.08,392.45
ORD100186,2025-05-13,2025-05-17,Completed,CUST10305,Consumer,South,India,Mumbai,Retail,Accessories,Phone Case,Case A,1,19.43,11.47,0.0,19.43,11.47,7.96
ORD100187,2025-01-12,2025-01-19,Completed,CUST12732,Corporate,East,China,Shanghai,Retail,Electronics,Laptop,Laptop B,1,903.33,650.3,0.15,767.83,650.3,117.53
ORD100188,2023-08-29,2023-09-06,Completed,CUST12972,Consumer,North,Canada,Toronto,Online,Office Supplies,Paper,Copy Paper (500),4,27.45,11.66,0.0,109.8,46.64,63.16
ORD100189,2024-07-17,2024-07-21,Returned,CUST10700,Consumer,South,India,Delhi,Retail,Accessories,Phone Case,Case A,3,15.74,9.24,0.0,-47.22,27.72,-19.5
ORD100190,2023-04-06,2023-04-11,Returned,CUST10726,Consumer,East,Japan,Tokyo,Online,Furniture,Chair,Ergonomic Chair,2,264.31,130.41,0.0,-528.62,260.82,-267.8
ORD100191,2025-06-18,2025-06-23,Completed,CUST11958,Consumer,North,Canada,Toronto,Online,Office Supplies,Printer,Laser Printer,2,262.2,115.25,0.0,524.4,230.5,293.9
ORD100192,2025-01-03,2025-01-12,Completed,CUST10558,Consumer,West,Germany,Hamburg,Retail,Accessories,Phone Case,Case A,1,18.98,12.07,0.1,17.08,12.07,5.01
ORD100193,2024-04-29,2024-05-06,Completed,CUST10296,Consumer,West,Germany,Hamburg,Retail,Office Supplies,Paper,Copy Paper (500),2,26.47,11.58,0.0,52.94,23.16,29.78
ORD100194,2024-02-11,2024-02-18,Completed,CUST11100,Consumer,North,USA,New York,Retail,Electronics,Smartphone,Phone B,1,571.69,356.05,0.0,571.69,356.05,215.64
ORD100195,2023-08-19,2023-08-26,Completed,CUST12638,Consumer,East,Japan,Tokyo,Retail,Furniture,Desk,Standing Desk,4,388.11,226.81,0.0,1552.44,907.24,645.2
ORD100196,2025-01-18,2025-01-20,Completed,CUST11716,Consumer,East,China,Beijing,Online,Furniture,Desk,Standing Desk,2,406.92,225.57,0.0,813.84,451.14,362.7
ORD100197,2024-10-16,2024-10-18,Completed,CUST12951,Consumer,West,UK,London,Online,Office Supplies,Printer,Laser Printer,5,234.99,106.47,0.0,1174.95,532.35,642.6
ORD100198,2023-06-20,2023-06-25,Completed,CUST11695,Corporate,West,UK,Manchester,Online,Electronics,Laptop,Laptop B,2,801.93,492.69,0.0,1603.86,985.38,618.48
ORD100199,2024-06-24,2024-07-01,Returned,CUST12676,Consumer,East,China,Shanghai,Online,Electronics,Laptop,Laptop B,1,941.41,580.99,0.05,-894.34,580.99,-313.35
ORD100200,2023-02-05,2023-02-08,Completed,CUST10262,Consumer,South,Australia,Melbourne,Online,Electronics,Smartphone,Phone A,2,615.07,394.86,0.0,1230.14,789.72,440.42
ORD100201,2024-06-08,2024-06-11,Completed,CUST12223,Consumer,Central,Brazil,Brasília,Partner,Accessories,Charger,Fast Charger,1,29.53,16.01,0.05,28.05,16.01,12.04
ORD100202,2023-06-09,2023-06-12,Completed,CUST11233,Home Office,East,Japan,Osaka,Online,Electronics,Smartphone,Phone B,1,508.26,343.6,0.0,508.26,343.6,164.66
ORD100203,2025-04-18,2025-04-23,Completed,CUST12221,Consumer,South,India,Mumbai,Online,Office Supplies,Writing,Pen Pack,4,8.19,3.8,0.0,32.76,15.2,17.56
ORD100204,2024-11-29,2024-12-08,Completed,CUST10699,Consumer,Central,Brazil,Brasília,Retail,Office Supplies,Paper,Copy Paper (500),1,25.99,11.94,0.0,25.99,11.94,14.05
ORD100205,2023-08-31,2023-09-05,Completed,CUST11104,Consumer,North,USA,New York,Retail,Furniture,Storage,Bookshelf,2,139.82,71.84,0.1,251.68,143.68,108.0
ORD100206,2023-03-27,2023-04-03,Completed,CUST11838,Consumer,North,USA,Los Angeles,Online,Furniture,Storage,BOOKSHELF,1,141.52,80.58,0.0,141.52,80.58,60.94
ORD100207,2025-03-06,2025-03-11,Completed,CUST11530,Consumer,Central,Brazil,Brasília,Retail,Office Supplies,Writing,Pen Pack,1,7.9,3.4,0.0,7.9,3.4,4.5
ORD100208,2024-07-31,2024-08-04,Completed,CUST12474,Consumer,West,UK,London,Online,Furniture,Desk,Standing Desk,2,363.09,212.09,0.0,726.18,424.18,302.0
ORD100209,2024-11-12,2024-11-15,Cancelled,CUST10572,Consumer,East,China,Beijing,Retail,Accessories,Charger,Fast Charger,4,29.18,17.24,0.0,0.0,68.96,0.0
ORD100210,2024-07-10,2024-07-11,Completed,CUST12604,Consumer,North,USA,New York,Online,Office Supplies,Writing,Pen Pack,2,10.43,4.71,0.0,20.86,9.42,11.44
ORD100211,2024-07-27,2024-07-28,Completed,CUST12495,Consumer,South,Australia,,Retail,Office Supplies,Paper,Copy Paper (500),1,31.34,14.55,0.0,31.34,14.55,16.79
ORD100212,2024-10-07,2024-10-10,Completed,CUST12435,Consumer,South,India,Delhi,Partner,Accessories,Phone Case,Case A,1,19.24,11.72,0.05,18.28,11.72,6.56
ORD100213,2025-03-06,2025-03-15,Completed,CUST11790,Corporate,East,Japan,Tokyo,Online,Electronics,Smartphone,Phone B,4,544.04,296.95,0.05,2067.35,1187.8,879.55
ORD100214,2023-01-28,2023-02-02,Completed,CUST10930,Consumer,South,Australia,Melbourne,Online,Furniture,Chair,Ergonomic Chair,3,272.02,136.69,0.0,816.06,410.07,405.99
ORD100215,2024-09-11,2024-09-12,Returned,CUST11677,Consumer,South,Australia,Sydney,Online,Electronics,Laptop,Laptop A,5,1169.75,730.49,0.0,-5848.75,3652.45,-2196.3
ORD100216,2024-07-09,2024-07-13,Completed,CUST11459 ,Consumer,Central,Brazil,São Paulo,Partner,Office Supplies,Printer,Laser Printer,1,254.14,116.69,0.05,241.43,116.69,124.74
ORD100217,2023-12-06,2023-12-13,Completed,CUST11259,Consumer,Central,Brazil,Rio de Janeiro,Online,Furniture,Chair,Ergonomic Chair,5,268.48,160.36,0.0,1342.4,801.8,540.6
ORD100218,2025-03-08,2025-03-16,Completed,CUST11448,Corporate,North,USA,New York,Online,Electronics,Laptop,Laptop A,4,1305.9,835.82,0.15,4440.06,3343.28,1096.78
ORD100219,2023-11-27,2023-12-06,Completed,CUST11614,Consumer,North,USA,New York,Online,Furniture,Storage,Bookshelf,4,162.4,92.94,0.05,617.12,371.76,245.36
ORD100220,2024-10-01,2024-10-09,Completed,CUST10701,Consumer,Central,Brazil,São Paulo,Partner,Office Supplies,Printer,Laser Printer,1,228.54,106.33,0.0,228.54,106.33,122.21
ORD100221,2024-05-20,2024-05-27,Completed,CUST11215,Consumer,South,Australia,Sydney,Online,Accessories,Charger,Fast Charger,3,31.73,17.76,0.0,95.19,53.28,41.91
ORD100222,2023-12-14,2023-12-18,Completed,CUST10062,Consumer,East,Japan,Tokyo,Retail,Electronics,Laptop,Laptop B,2,1032.63,671.03,0.0,2065.26,1342.06,723.2
ORD100223,2024-04-17,2024-04-23,Completed,CUST10029,Home Office,West,Germany,Berlin,Online,Accessories,Phone Case,Case A,2,21.27,12.38,0.0,42.54,24.76,17.78
ORD100224,2023-08-19,2023-08-23,Completed,CUST12523,Consumer,East,China,Shenzhen,Online,Office Supplies,Paper,Copy Paper (500),2,26.48,11.37,0.0,52.96,22.74,30.22
ORD100225,2023-07-09,2023-07-12,Completed,CUST11244,Consumer,North,Canada,Montreal,Partner,Furniture,Chair,Ergonomic Chair,3,222.37,132.71,0.0,667.11,398.13,268.98
ORD100226,2023-08-13,2023-08-15,Completed,CUST11262,Consumer,West,Germany,Berlin,Online,Office Supplies,Writing,Pen Pack,10,9.33,4.28,0.0,93.3,42.8,50.5
ORD100227,2024-01-20,2024-01-25,Completed,CUST11438,Consumer,West,Germany,Berlin,Online,Electronics,Smartphone,Phone B,3,557.88,347.49,0.05,1589.96,1042.47,547.49
ORD100228,2024-01-12,2024-01-21,Completed,CUST11780,Home Office,North,Canada,Toronto,Retail,Electronics,Smartphone,Phone B,2,508.03,320.37,0.0,1016.06,640.74,375.32
ORD100229,2023-10-10,2023-10-11,Completed,CUST10050,Corporate,Central,Brazil,Rio de Janeiro,Online,Furniture,Desk,Standing Desk,2,391.5,216.72,0.0,783.0,433.44,349.56
ORD100230,2024-09-24,2024-09-27,Completed,CUST10584,Consumer,Central,Mexico,Guadalajara,Retail,Electronics,Smartphone,Phone B,2,495.4,327.99,0.0,990.8,655.98,334.82
ORD100231,2024-09-19,2024-09-22,Completed,CUST11186,Consumer,South,India,,Online,Electronics,Smartphone,Phone B,1,539.74,316.5,0.0,539.74,316.5,223.24
ORD100232,2025-01-14,2025-01-21,Completed,CUST11231,Home Office,North,USA,Chicago,Partner,Electronics,Laptop,Laptop B,1,875.87,607.21,0.0,875.87,607.21,268.66
ORD100233,2023-09-16,2023-09-25,Completed,CUST10091,Consumer,South,India,Bengaluru,Online,Office Supplies,Writing,Pen Pack,3,9.35,4.25,0.0,28.05,12.75,15.3
ORD100234,2023-12-25,2023-12-30,Completed,CUST11943,Home Office,Central,Brazil,Rio de Janeiro,Online,Furniture,Storage,Bookshelf,1,147.45,77.35,0.0,147.45,77.35,70.1
ORD100235,2024-12-10,2024-12-13,Completed,CUST11020,Consumer,East,Japan,Nagoya,Retail,Electronics,Smartphone,Phone B,3,463.54,337.71,0.0,1390.62,1013.13,377.49
ORD100236,2024-03-31,2024-04-02,Completed,CUST10493,Home Office,South,Australia,Sydney,Online,Furniture,Storage,Bookshelf,3,137.48,77.26,0.0,412.44,231.78,180.66
ORD100237,2024-02-15,2024-02-20,Completed,CUST11225,Corporate,North,Canada,Montreal,Online,Electronics,Laptop,Laptop B,2,936.78,656.06,0.0,1873.56,1312.12,561.44
ORD100238,2024-10-10,2024-10-14,Returned,CUST12171,Consumer,South,Australia,Brisbane,Online,Electronics,Smartphone,Phone B,5,391.0,269.96,0.0,-1955.0,1349.8,-605.2
ORD100239,2023-11-14,2023-11-17,Completed,CUST11284,Consumer,Central,Brazil,São Paulo,Online,Office Supplies,Printer,Laser Printer,2,258.55,128.09,0.0,517.1,256.18,260.92
ORD100240,2024-11-07,2024-11-13,Returned,CUST10606,Home Office,Central,Mexico,Mexico City,Online,Office Supplies,Paper,Copy Paper (500),1,28.6,13.55,0.0,-28.6,13.55,-15.05
ORD100241,2023-08-13,2023-08-17,Completed,CUST12779,Consumer,East,China,Shenzhen,Retail,Furniture,Desk,Standing Desk,1,429.2,247.21,0.0,429.2,247.21,181.99
ORD100242,2025-03-29,2025-04-04,Completed,CUST12063,Consumer,West,UK,Manchester,Online,Furniture,Chair,Ergonomic Chair,5,260.98,149.03,0.05,1239.66,745.15,494.51
ORD100243,2023-08-22,2023-08-24,Completed,CUST12335,Consumer,South,Australia,Brisbane,Partner,Office Supplies,Paper,Copy Paper (500),10,29.1,14.04,0.05,276.45,140.4,136.05
ORD100244,2024-11-14,2024-11-20,Completed,CUST11196,Consumer,East,China,Shanghai,Retail,Electronics,Audio,Headphones A,1,182.01,114.98,0.05,172.91,114.98,57.93
ORD100245,2024-10-25,2024-10-28,Returned,CUST10236,Consumer,Central,Mexico,Guadalajara,Online,Office Supplies,Printer,Laser Printer,1,228.82,105.11,0.0,-228.82,105.11,-123.71
ORD100246,2025-04-06,2025-04-09,Completed,CUST11780,Corporate,South,India,Mumbai,Online,Electronics,Smartphone,Phone A,1,662.93,419.07,0.15,563.49,419.07,144.42
ORD100247,2024-01-09,2024-01-13,Completed,CUST10020,Consumer,West,Germany,Munich,Online,Electronics,Smartphone,Phone B,2,533.67,363.05,0.0,1067.34,726.1,341.24
ORD100248,2024-11-02,2024-11-06,Completed,CUST11716,Corporate,East,Japan,Nagoya,Online,Furniture,Storage,Bookshelf,2,170.08,92.15,0.1,306.14,184.3,121.84
ORD100249,2024-08-30,2024-09-02,Returned,CUST11830,Consumer,East,China,Shanghai,Online,Electronics,Smartphone,Phone A,2,717.45,461.12,0.1,-1291.41,922.24,-369.17
ORD100250,2024-04-16,2024-04-17,Completed,CUST12568,Home Office,North,Canada,Vancouver,Retail,Electronics,Laptop,Laptop A,4,1142.48,671.8,0.0,4569.92,2687.2,1882.72
ORD100251,2023-08-21,2023-08-22,Completed,CUST12734,Consumer,Central,Mexico,Monterrey,Retail,Electronics,Smartphone,Phone B,3,479.64,342.83,0.0,1438.92,1028.49,410.43
ORD100252,2024-11-22,2024-11-30,Completed,CUST12496,Corporate,West,UK,London,Online,Electronics,Audio,Headphones A,1,192.01,117.07,0.0,192.01,117.07,74.94
ORD100253,2023-04-23,2023-04-25,Completed,CUST11182,Consumer,North,Canada,Vancouver,Online,Electronics,Laptop,Laptop B,1,973.81,646.52,0.0,973.81,646.52,327.29
ORD100254,2025-04-09,2025-04-14,Completed,CUST11578,Home Office,East,Japan,Nagoya,Online,Accessories,Charger,Fast Charger,4,27.94,17.28,0.0,111.76,69.12,42.64
ORD100255,2024-05-11,2024-05-18,Completed,CUST10836,Consumer,West,Germany,Munich,Online,Furniture,Desk,Standing Desk,2,397.61,234.1,0.0,795.22,468.2,327.02
ORD100256,2024-03-17,2024-03-20,Completed,CUST10976,Home Office,West,Germany,Munich,Retail,Electronics,Audio,Headphones A,1,220.41,139.74,0.0,220.41,139.74,80.67
ORD100257,2024-07-17,2024-07-25,Completed,CUST11858,Corporate,North,USA,Los Angeles,Retail,Furniture,Storage,Bookshelf,1,142.24,72.92,0.0,142.24,72.92,69.32
ORD100258,2023-09-25,2023-09-27,Completed,CUST10763,Consumer,East,Japan,Osaka,Online,Electronics,Laptop,Laptop B,3,939.06,639.72,0.05,2676.32,1919.16,757.16
ORD100259,2024-05-24,2024-05-31,Completed,CUST10120,Consumer,North,USA,Chicago,Online,Accessories,Phone Case,Case A,1,20.37,12.93,0.0,20.37,12.93,7.44
ORD100260,2025-03-17,2025-03-21,Completed,CUST12089,Consumer,East,Japan,Osaka,Online,Furniture,Chair,Ergonomic Chair,2,250.26,140.18,0.0,500.52,280.36,220.16
ORD100261,2024-01-21,2024-01-25,Completed,CUST11649,Consumer,East,Japan,Nagoya,Online,Electronics,Laptop,Laptop B,2,1039.54,677.32,0.0,2079.08,1354.64,724.44
ORD100262,2024-01-22,2024-01-26,Completed,CUST11065,Consumer,North,USA,New York,Partner,Electronics,Smartphone,Phone B,1,565.48,366.92,0.05,537.21,366.92,170.29
ORD100263,2023-04-23,2023-05-02,Completed,CUST11258,Corporate,South,India,Mumbai,Partner,Electronics,Smartphone,Phone A,2,713.71,438.28,0.0,1427.42,876.56,550.86
ORD100264,2024-09-04,2024-09-08,Completed,CUST12412,Consumer,West,Germany,Berlin,Online,Electronics,Smartphone,Phone A,1,654.05,377.48,0.0,654.05,377.48,276.57
ORD100265,2024-09-16,2024-09-20,Completed,CUST12581,Corporate,West,UK,Birmingham,Online,Furniture,Storage,Bookshelf,1,139.98,83.37,0.0,139.98,83.37,56.61
ORD100266,2023-03-22,2023-03-28,Completed,CUST12034,Consumer,South,Australia,Brisbane,Retail,Electronics,Laptop,Laptop B,1,914.29,594.66,0.0,914.29,594.66,319.63
ORD100267,2024-11-29,2024-12-03,Completed,CUST12870,Home Office,South,India,Bengaluru,Online,Electronics,Audio,Headphones A,2,181.65,122.92,0.05,345.14,245.84,99.3
ORD100268,2023-04-23,2023-04-28,Completed,CUST12582,Consumer,West,Germany,Berlin,Online,Office Supplies,Printer,Laser Printer,3,254.36,112.45,0.0,763.08,337.35,425.73
ORD100269,2023-01-02,2023-01-06,Returned,CUST11479,Consumer,North,Canada,Vancouver,Online,Furniture,Storage,Bookshelf,1,169.12,91.38,0.0,-169.12,91.38,-77.74
ORD100270,2024-10-03,2024-10-05,Completed,CUST11208,Consumer,West,Germany,Hamburg,Online,Accessories,Phone Case,Case A,3,19.09,11.19,0.0,57.27,33.57,23.7
ORD100271,2023-08-08,2023-08-13,Completed,CUST11798,Corporate,South,India,Mumbai,Online,Furniture,Desk,Standing Desk,1,398.4,216.97,0.0,398.4,216.97,181.43
ORD100272,2024-07-19,2024-07-21,Completed,CUST10131,Consumer,Central,Brazil,Brasília,Retail,Accessories,Charger,Fast Charger,2,30.98,19.64,0.0,61.96,39.28,22.68
ORD100273,2025-05-04,2025-05-09,Completed,CUST10312,Consumer,East,China,Shenzhen,Online,Furniture,Storage,Bookshelf,2,155.26,85.96,0.0,310.52,171.92,138.6
ORD100274,2025-01-05,2025-01-10,Completed,CUST11251,Consumer,North,Canada,Toronto,Online,Accessories,Charger,Fast Charger,2,26.34,17.13,0.05,50.05,34.26,15.79
ORD100275,2023-08-13,2023-08-18,Completed,CUST10031,Consumer,North,Canada,Montreal,Online,Furniture,Storage,Bookshelf,1,143.57,74.49,0.1,129.21,74.49,54.72
ORD100276,2024-01-20,2024-01-29,Completed,CUST12092,Corporate,North,Canada,Montreal,Online,Furniture,Chair,Ergonomic Chair,1,286.73,156.31,0.0,286.73,156.31,130.42
ORD100277,2024-02-07,2024-02-08,Completed,CUST12564,Corporate,West,UK,Birmingham,Online,Office Supplies,Paper,Copy Paper (500),2,29.76,13.36,0.0,59.52,26.72,32.8
ORD100278,2024-09-29,2024-10-04,Completed,CUST12378,Consumer,South,India,Mumbai,Online,Electronics,Smartphone,Phone B,1,458.82,309.11,0.05,435.88,309.11,126.77
ORD100279,2023-05-10,2023-05-18,Completed,CUST11480,Corporate,North,Canada,Toronto,Online,Furniture,Chair,Ergonomic Chair,4,245.18,130.13,0.1,882.65,520.52,362.13
